contentId,recommended_contentIds
3134511142783292503,"[np.int64(-411378842607264055), np.int64(5429045128339158843), np.int64(7202701636941380671), np.int64(6241723672990266258), np.int64(-5729915270134094048)]"
6094778865705471594,"[np.int64(6881796783400625893), np.int64(-282629989972409543), np.int64(4396754138692995627), np.int64(5843362068320522769), np.int64(-2720012228333470715)]"
7087600436874507849,"[np.int64(-7009536306337650657), np.int64(240943776326872028), np.int64(-1820269894165785259), np.int64(-3405516291669853723), np.int64(-9161596996229760398)]"
1920899299418335515,"[np.int64(-1691850508443380568), np.int64(-1917202688559171732), np.int64(9217155070834564627), np.int64(-9128652074338368262), np.int64(-434149774629603391)]"
7778744448313924630,"[np.int64(-7714713652743527644), np.int64(270443693434886127), np.int64(-7009536306337650657), np.int64(3788990922347931494), np.int64(4563006651994272837)]"
8912004903894879756,"[np.int64(751528815916485437), np.int64(-8254222281357012124), np.int64(-6859363289291329827), np.int64(-7009536306337650657), np.int64(-78422372027822130)]"
7532891417681708371,"[np.int64(4915137112517573184), np.int64(-8239286201029609369), np.int64(230807360572081472), np.int64(-5658245291907121574), np.int64(7835346487062622787)]"
8710192305140953186,"[np.int64(-2879657397552025078), np.int64(-6765871608738223618), np.int64(-6308850935767965758), np.int64(-3605608255586388018), np.int64(-6728844082024523434)]"
-2879657397552025078,"[np.int64(8710192305140953186), np.int64(-3367778232969996503), np.int64(9178250635927683), np.int64(-6467708104873171151), np.int64(-8239286201029609369)]"
3170775058142440102,"[np.int64(123378787151399958), np.int64(4807410384082534048), np.int64(-5082274522455747241), np.int64(-8245663037926520114), np.int64(4313871021753084020)]"
-3488100191290830083,"[np.int64(2870099478920706993), np.int64(2617330491231854367), np.int64(-170687954910264210), np.int64(393734797767236089), np.int64(393734797767236089)]"
-498521148402713730,"[np.int64(7454130161726657097), np.int64(-7043209138459666190), np.int64(-4977928818612291634), np.int64(-5283009029345397378), np.int64(-4974757204495953627)]"
9178250635927683,"[np.int64(-3367778232969996503), np.int64(-6467708104873171151), np.int64(-2879657397552025078), np.int64(-8239286201029609369), np.int64(4774970687540378081)]"
-5679515279292214033,"[np.int64(-2167839778474325326), np.int64(7520301770873472812), np.int64(1577045425286888616), np.int64(-321691855821364131), np.int64(-2309481887656981309)]"
-6273159470243757969,"[np.int64(-9100490342054218852), np.int64(7963184191158282052), np.int64(-3954182109690207118), np.int64(-2329480295839698254), np.int64(5250363310227021277)]"
6643427232964983922,"[np.int64(1990052153136096105), np.int64(-6308850935767965758), np.int64(-5756697018315640725), np.int64(-8819557474068526071), np.int64(-2136400115854451336)]"
-8243488279185272615,"[np.int64(4815632823882298534), np.int64(7138108653908662095), np.int64(457505998997890101), np.int64(123378787151399958), np.int64(2639926854188906104)]"
-8658069499367979499,"[np.int64(-9128741757954228992), np.int64(-8947720860550700506), np.int64(-4550355627706401135), np.int64(7203367456821804602), np.int64(-862645085190435621)]"
3296513714237850943,"[np.int64(5053372977408537204), np.int64(5619269934194012474), np.int64(-1917202688559171732), np.int64(1920899299418335515), np.int64(-9128652074338368262)]"
400125073514833994,"[np.int64(764116021156146784), np.int64(6463551093741815202), np.int64(2927476152522512441), np.int64(-8412113620940365599), np.int64(5037221949349729844)]"
3965818599169726564,"[np.int64(1790561775815571583), np.int64(123378787151399958), np.int64(-5082274522455747241), np.int64(6341647533150019811), np.int64(6044362651232258738)]"
-5065077552540450930,"[np.int64(2870099478920706993), np.int64(5847540986736720765), np.int64(6769852549722242790), np.int64(-282629989972409543), np.int64(5401376580769090495)]"
2764830801602925772,"[np.int64(-1449104782233586994), np.int64(-8286289711960957081), np.int64(-6308850935767965758), np.int64(-6765871608738223618), np.int64(1592600391233958243)]"
-7584037043735285197,"[np.int64(9213260650272029784), np.int64(-1306208577536428610), np.int64(6941466664989793964), np.int64(231281690254211527), np.int64(4313871021753084020)]"
-9081753261356157170,"[np.int64(-6761163882540291832), np.int64(123378787151399958), np.int64(9209886322932807692), np.int64(-8968101771604200516), np.int64(231281690254211527)]"
-4414039190127558142,"[np.int64(4273365516830385867), np.int64(626121253933491500), np.int64(1002673045600956890), np.int64(-6192959589652486637), np.int64(-3169423801125605259)]"
-2740396993975951758,"[np.int64(-7113155163062752691), np.int64(-4358357193736101128), np.int64(4717008760225392411), np.int64(-9081753261356157170), np.int64(-5088157426675091741)]"
-8512461968928613053,"[np.int64(8734156751308150579), np.int64(-1101832997669013246), np.int64(-1852324383183073754), np.int64(-3870015206307768313), np.int64(2250978527027854837)]"
-6005035774300213929,"[np.int64(4780818054552370624), np.int64(4877833951599818487), np.int64(-4761420664091904483), np.int64(-4760639635023250284), np.int64(-518690781085251687)]"
-2554512494756911972,"[np.int64(-5912792039759735631), np.int64(-8187220755213888616), np.int64(4139191914110236238), np.int64(7255021292858609470), np.int64(-3951274083288934897)]"
6615662748793536194,"[np.int64(1283472251609674486), np.int64(231281690254211527), np.int64(-2323511129839590090), np.int64(7140495736721533935), np.int64(-6761163882540291832)]"
-8950763842769120954,"[np.int64(-1839591250599587429), np.int64(3149164017776669829), np.int64(6650072898902843826), np.int64(6097677219931837830), np.int64(2255878226385826814)]"
7526364197140419661,"[np.int64(-8992803137960175254), np.int64(8586403905004879205), np.int64(7088167897470452815), np.int64(-1897853393557630253), np.int64(657779080033041603)]"
-6156751702010469220,"[np.int64(-6499865726739947794), np.int64(-6499865726739947794), np.int64(8654585772743935612), np.int64(-36844712915106340), np.int64(-7638840925036528150)]"
-6394075099886393346,"[np.int64(5949788789046720741), np.int64(-2976850014387537414), np.int64(5484061377044071389), np.int64(-1419188045265393093), np.int64(2093656054622337275)]"
-4138575697540914268,"[np.int64(-4760639635023250284), np.int64(8353614127518545485), np.int64(3989649621607163677), np.int64(-729129249377835720), np.int64(1041289933344278866)]"
-5027816744653977347,"[np.int64(1146823593746606655), np.int64(4807721425375438334), np.int64(-3450690190989108770), np.int64(-6940659689413147290), np.int64(3980405883168341377)]"
1590841424376000970,"[np.int64(1184320069221244535), np.int64(-7384231993217222764), np.int64(5842191581670322333), np.int64(-8194774279664546436), np.int64(-9190737901804729417)]"
-8159730897893673528,"[np.int64(-518690781085251687), np.int64(626121253933491500), np.int64(-1596335233529956315), np.int64(-8312968399134741370), np.int64(4164212115654350513)]"
7962608766252092705,"[np.int64(-2307670819023106063), np.int64(-2167839778474325326), np.int64(-1425776303341065806), np.int64(4307023751244532288), np.int64(2229625391864201918)]"
-78066964941874046,"[np.int64(-4831310174172854034), np.int64(-5850390492300666299), np.int64(-4562218760600603086), np.int64(-2041630887686751489), np.int64(374674704202038318)]"
-9128741757954228992,"[np.int64(-8658069499367979499), np.int64(-8947720860550700506), np.int64(2255878226385826814), np.int64(-4550355627706401135), np.int64(-4386371945374980231)]"
7681335193431615119,"[np.int64(6341647533150019811), np.int64(5779887740609126631), np.int64(123378787151399958), np.int64(4161491675236615151), np.int64(-5082274522455747241)]"
7612428320594238723,"[np.int64(-1630229587164086350), np.int64(-7130425546996181071), np.int64(3575694866055127253), np.int64(-5014627593450767720), np.int64(-595851741330881198)]"
-8947720860550700506,"[np.int64(-4386371945374980231), np.int64(-2167839778474325326), np.int64(1012456848389051365), np.int64(-5843518165523212471), np.int64(-788035419968530567)]"
-7722236679806608274,"[np.int64(2393972361498749268), np.int64(7508152369854945139), np.int64(-9192549002213406534), np.int64(2250978527027854837), np.int64(1805849336099641652)]"
6285786669275987455,"[np.int64(4629488036162962359), np.int64(374352050712569304), np.int64(8254285966695461849), np.int64(-4872447160271266802), np.int64(-7009536306337650657)]"
8028897172674067530,"[np.int64(6565723369088595990), np.int64(-3224698078244963479), np.int64(-945863510619496974), np.int64(-1242702988593021334), np.int64(-3248233692182971167)]"
161784308223385549,"[np.int64(123378787151399958), np.int64(-559964548932224920), np.int64(4815632823882298534), np.int64(-2587745393898245957), np.int64(-5082274522455747241)]"
6317717254029043123,"[np.int64(-6732229745645090645), np.int64(-8189315446782327370), np.int64(-8909927294729358771), np.int64(-9153494109165200346), np.int64(-9153494109165200346)]"
-2587745393898245957,"[np.int64(123378787151399958), np.int64(-5082274522455747241), np.int64(1115750778137998115), np.int64(-8254222281357012124), np.int64(5779887740609126631)]"
-1634742667970363668,"[np.int64(5619251370090681244), np.int64(4877833951599818487), np.int64(-518690781085251687), np.int64(-9033211547111606164), np.int64(1128840733277618400)]"
-3705763041224967421,"[np.int64(1283472251609674486), np.int64(6615662748793536194), np.int64(-7726397374158219907), np.int64(4313871021753084020), np.int64(123378787151399958)]"
-8728075196312712282,"[np.int64(6576356408780336784), np.int64(3547081132182529111), np.int64(-645584250289067285), np.int64(-6121430502305136434), np.int64(-1313614305945895108)]"
3099207916247126790,"[np.int64(-729129249377835720), np.int64(8963770574956550187), np.int64(-8312968399134741370), np.int64(-4562218760600603086), np.int64(-1999468346928419252)]"
-4612605965384710183,"[np.int64(3577117590019014785), np.int64(1805849336099641652), np.int64(2858969450431709251), np.int64(7653591914898297019), np.int64(2841458704671711663)]"
335910242745901755,"[np.int64(-3751398885033121551), np.int64(7400903238402587728), np.int64(-6851896696719147400), np.int64(-7908990633460844158), np.int64(3367026768872537336)]"
-3678789633202302491,"[np.int64(2372438485070148864), np.int64(-5000193502203199335), np.int64(-348408475077850711), np.int64(2555983212310147009), np.int64(-78667914647336721)]"
-1573329182923097618,"[np.int64(-1572252285162838958), np.int64(4991224059205503283), np.int64(-1654063646246197191), np.int64(-4194520495766350572), np.int64(7581009799961380333)]"
1734266821019430183,"[np.int64(6850500272809381909), np.int64(5684817723169964056), np.int64(4575580212020245658), np.int64(3035329611795434601), np.int64(-7033990154815318757)]"
7191770005709670956,"[np.int64(4815632823882298534), np.int64(123378787151399958), np.int64(-1297580205670251233), np.int64(1854874463930846880), np.int64(-5082274522455747241)]"
-6397413461412629080,"[np.int64(-5676280017759875198), np.int64(3162261384765351942), np.int64(-6312384811410586459), np.int64(-7387185690512762935), np.int64(-5920475612630001479)]"
8326017498198914888,"[np.int64(123378787151399958), np.int64(-4386371945374980231), np.int64(-556674612043273194), np.int64(-5702535287667979261), np.int64(4313871021753084020)]"
3472032465864014134,"[np.int64(-1444481301861872291), np.int64(1283472251609674486), np.int64(123378787151399958), np.int64(-5843518165523212471), np.int64(6615662748793536194)]"
5653476548835345267,"[np.int64(6607431762270322325), np.int64(5191381587333696286), np.int64(3715130189384008388), np.int64(-1676378465482420452), np.int64(-7002558676365724983)]"
-8815620240581422908,"[np.int64(8298709454703868984), np.int64(-6151852268067518688), np.int64(8968837261991914049), np.int64(3293246847422795557), np.int64(4479576054067772847)]"
-9189659052158407108,"[np.int64(-6940659689413147290), np.int64(8200662919796009914), np.int64(8200662919796009914), np.int64(5312357518363318341), np.int64(-1625217607550912638)]"
7734143682021717145,"[np.int64(4631867115963052211), np.int64(-2358644309529026633), np.int64(-799315203186826480), np.int64(-8189315446782327370), np.int64(7814856426770804213)]"
-8992803137960175254,"[np.int64(8586403905004879205), np.int64(880612740433495828), np.int64(7088167897470452815), np.int64(7526364197140419661), np.int64(-5238066650780855302)]"
-6115752106105570167,"[np.int64(-2141497471886086313), np.int64(10247031220756478), np.int64(1507299850679912107), np.int64(-3552937095886146934), np.int64(-6564402465035266866)]"
-4303046765246718776,"[np.int64(6743199836219189414), np.int64(-8704908797766843570), np.int64(2788367348502337122), np.int64(5410293063635507608), np.int64(-1564468014116140117)]"
-5055745575969002313,"[np.int64(-6792965795755857419), np.int64(-8641360668993633978), np.int64(-3462051751080362224), np.int64(-4049108709890217048), np.int64(-486686184692655504)]"
-5628897645967553681,"[np.int64(-7809508238092432842), np.int64(400125073514833994), np.int64(-6765871608738223618), np.int64(-6394075099886393346), np.int64(-986027724303592548)]"
5237574390644778994,"[np.int64(-4095842175692097942), np.int64(-4050006690189978332), np.int64(6757348772114374254), np.int64(-1878569380455769122), np.int64(6304895356046683527)]"
4807721425375438334,"[np.int64(1146823593746606655), np.int64(-5027816744653977347), np.int64(-3450690190989108770), np.int64(-8068727428160395745), np.int64(2220561310072186802)]"
5380540855517464621,"[np.int64(3268827390679661574), np.int64(-7442296890640709658), np.int64(2285392309373358857), np.int64(5967886403500658324), np.int64(3980405883168341377)]"
